congress,number,title,format,url,filename,status
113,53,Electing Members to a standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres53/BILLS-113hres53eh.xml,113_hres53.xml,downloaded
113,64,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres64/BILLS-113hres64eh.xml,113_hres64.xml,exists
113,82,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres82/BILLS-113hres82eh.xml,113_hres82.xml,downloaded
113,162,Electing a Member to a standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres162/BILLS-113hres162eh.xml,113_hres162.xml,downloaded
113,163,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres163/BILLS-113hres163eh.xml,113_hres163.xml,exists
113,257,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres257/BILLS-113hres257eh.xml,113_hres257.xml,downloaded
113,349,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres349/BILLS-113hres349eh.xml,113_hres349.xml,downloaded
113,393,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres393/BILLS-113hres393eh.xml,113_hres393.xml,downloaded
113,437,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres437/BILLS-113hres437eh.xml,113_hres437.xml,downloaded
113,453,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres453/BILLS-113hres453eh.xml,113_hres453.xml,exists
113,454,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres454/BILLS-113hres454eh.xml,113_hres454.xml,downloaded
113,460,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres460/BILLS-113hres460eh.xml,113_hres460.xml,downloaded
113,523,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres523/BILLS-113hres523eh.xml,113_hres523.xml,exists
113,531,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres531/BILLS-113hres531eh.xml,113_hres531.xml,exists
113,537,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres537/BILLS-113hres537eh.xml,113_hres537.xml,exists
113,546,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres546/BILLS-113hres546eh.xml,113_hres546.xml,downloaded
113,589,Electing a Member to a standing committee of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres589/BILLS-113hres589eh.xml,113_hres589.xml,downloaded
113,603,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres603/BILLS-113hres603eh.xml,113_hres603.xml,downloaded
113,660,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/113/bills/hres660/BILLS-113hres660eh.xml,113_hres660.xml,exists
114,6,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres6/BILLS-114hres6eh.xml,114_hres6.xml,exists
114,7,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres7/BILLS-114hres7eh.xml,114_hres7.xml,exists
114,29,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres29/BILLS-114hres29eh.xml,114_hres29.xml,exists
114,30,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres30/BILLS-114hres30eh.xml,114_hres30.xml,exists
114,40,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres40/BILLS-114hres40eh.xml,114_hres40.xml,exists
114,39,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres39/BILLS-114hres39eh.xml,114_hres39.xml,exists
114,71,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres71/BILLS-114hres71eh.xml,114_hres71.xml,downloaded
114,77,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres77/BILLS-114hres77eh.xml,114_hres77.xml,exists
114,124,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres124/BILLS-114hres124eh.xml,114_hres124.xml,exists
114,155,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres155/BILLS-114hres155eh.xml,114_hres155.xml,downloaded
114,165,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres165/BILLS-114hres165eh.xml,114_hres165.xml,exists
114,172,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres172/BILLS-114hres172eh.xml,114_hres172.xml,downloaded
114,199,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres199/BILLS-114hres199eh.xml,114_hres199.xml,exists
114,219,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres219/BILLS-114hres219eh.xml,114_hres219.xml,downloaded
114,229,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres229/BILLS-114hres229eh.xml,114_hres229.xml,exists
114,272,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres272/BILLS-114hres272eh.xml,114_hres272.xml,exists
114,304,Electing certain Members to standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres304/BILLS-114hres304eh.xml,114_hres304.xml,downloaded
114,387,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres387/BILLS-114hres387eh.xml,114_hres387.xml,downloaded
114,442,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres442/BILLS-114hres442eh.xml,114_hres442.xml,exists
114,517,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres517/BILLS-114hres517eh.xml,114_hres517.xml,downloaded
114,555,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres555/BILLS-114hres555eh.xml,114_hres555.xml,downloaded
114,602,Electing certain Members to standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres602/BILLS-114hres602eh.xml,114_hres602.xml,downloaded
114,781,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres781/BILLS-114hres781eh.xml,114_hres781.xml,exists
114,862,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/114/bills/hres862/BILLS-114hres862eh.xml,114_hres862.xml,downloaded
115,6,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres6/BILLS-115hres6eh.xml,115_hres6.xml,exists
115,7,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres7/BILLS-115hres7eh.xml,115_hres7.xml,exists
115,25,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres25/BILLS-115hres25eh.xml,115_hres25.xml,downloaded
115,29,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres29/BILLS-115hres29eh.xml,115_hres29.xml,exists
115,34,Electing Members to Certain Standing Committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres34/BILLS-115hres34eh.xml,115_hres34.xml,downloaded
115,36,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres36/BILLS-115hres36eh.xml,115_hres36.xml,exists
115,39,Electing a Member to a certain standing Committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres39/BILLS-115hres39eh.xml,115_hres39.xml,downloaded
115,45,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres45/BILLS-115hres45eh.xml,115_hres45.xml,exists
115,51,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres51/BILLS-115hres51eh.xml,115_hres51.xml,exists
115,52,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres52/BILLS-115hres52eh.xml,115_hres52.xml,exists
115,56,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres56/BILLS-115hres56eh.xml,115_hres56.xml,downloaded
115,59,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres59/BILLS-115hres59eh.xml,115_hres59.xml,exists
115,95,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres95/BILLS-115hres95eh.xml,115_hres95.xml,exists
115,127,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres127/BILLS-115hres127eh.xml,115_hres127.xml,exists
115,131,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres131/BILLS-115hres131eh.xml,115_hres131.xml,exists
115,303,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres303/BILLS-115hres303eh.xml,115_hres303.xml,exists
115,381,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres381/BILLS-115hres381eh.xml,115_hres381.xml,exists
115,410,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres410/BILLS-115hres410eh.xml,115_hres410.xml,exists
115,412,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres412/BILLS-115hres412eh.xml,115_hres412.xml,downloaded
115,439,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres439/BILLS-115hres439eh.xml,115_hres439.xml,downloaded
115,453,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres453/BILLS-115hres453eh.xml,115_hres453.xml,exists
115,579,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres579/BILLS-115hres579eh.xml,115_hres579.xml,downloaded
115,634,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres634/BILLS-115hres634eh.xml,115_hres634.xml,exists
115,669,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres669/BILLS-115hres669eh.xml,115_hres669.xml,downloaded
115,685,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres685/BILLS-115hres685eh.xml,115_hres685.xml,exists
115,695,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres695/BILLS-115hres695eh.xml,115_hres695.xml,exists
115,709,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres709/BILLS-115hres709eh.xml,115_hres709.xml,downloaded
115,710,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres710/BILLS-115hres710eh.xml,115_hres710.xml,downloaded
115,719,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres719/BILLS-115hres719eh.xml,115_hres719.xml,downloaded
115,764,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres764/BILLS-115hres764eh.xml,115_hres764.xml,downloaded
115,814,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres814/BILLS-115hres814eh.xml,115_hres814.xml,downloaded
115,816,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres816/BILLS-115hres816eh.xml,115_hres816.xml,downloaded
115,833,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres833/BILLS-115hres833eh.xml,115_hres833.xml,exists
115,844,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres844/BILLS-115hres844eh.xml,115_hres844.xml,downloaded
115,897,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres897/BILLS-115hres897eh.xml,115_hres897.xml,exists
115,963,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres963/BILLS-115hres963eh.xml,115_hres963.xml,downloaded
115,1000,Electing a Member to certain standing committees of the House of Representatives:.,xml,https://www.congress.gov/115/bills/hres1000/BILLS-115hres1000eh.xml,115_hres1000.xml,downloaded
115,1050,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/115/bills/hres1050/BILLS-115hres1050eh.xml,115_hres1050.xml,exists
116,7,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres7/BILLS-116hres7eh.xml,116_hres7.xml,exists
116,8,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres8/BILLS-116hres8eh.xml,116_hres8.xml,exists
116,24,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres24/BILLS-116hres24eh.xml,116_hres24.xml,exists
116,25,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres25/BILLS-116hres25eh.xml,116_hres25.xml,exists
116,26,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres26/BILLS-116hres26eh.xml,116_hres26.xml,downloaded
116,31,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres31/BILLS-116hres31eh.xml,116_hres31.xml,exists
116,32,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres32/BILLS-116hres32eh.xml,116_hres32.xml,exists
116,42,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres42/BILLS-116hres42eh.xml,116_hres42.xml,exists
116,46,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres46/BILLS-116hres46eh.xml,116_hres46.xml,downloaded
116,57,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres57/BILLS-116hres57eh.xml,116_hres57.xml,exists
116,67,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres67/BILLS-116hres67eh.xml,116_hres67.xml,exists
116,68,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres68/BILLS-116hres68eh.xml,116_hres68.xml,exists
116,73,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres73/BILLS-116hres73eh.xml,116_hres73.xml,exists
116,74,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres74/BILLS-116hres74eh.xml,116_hres74.xml,exists
116,85,Electing Members to a certain standing committee of the House of Representatives and ranking Members on a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres85/BILLS-116hres85eh.xml,116_hres85.xml,downloaded
116,103,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres103/BILLS-116hres103eh.xml,116_hres103.xml,downloaded
116,113,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres113/BILLS-116hres113eh.xml,116_hres113.xml,downloaded
116,125,Electing Members to certain standing committees of the House of Representatives and ranking Members on a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres125/BILLS-116hres125eh.xml,116_hres125.xml,downloaded
116,148,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres148/BILLS-116hres148eh.xml,116_hres148.xml,exists
116,264,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres264/BILLS-116hres264eh.xml,116_hres264.xml,downloaded
116,481,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres481/BILLS-116hres481eh.xml,116_hres481.xml,exists
116,516,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres516/BILLS-116hres516eh.xml,116_hres516.xml,downloaded
116,596,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres596/BILLS-116hres596eh.xml,116_hres596.xml,exists
116,712,Electing Members to certain standing committees of the House of Representatives and ranking Members on certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres712/BILLS-116hres712eh.xml,116_hres712.xml,downloaded
116,725,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres725/BILLS-116hres725eh.xml,116_hres725.xml,downloaded
116,773,Electing certain Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres773/BILLS-116hres773eh.xml,116_hres773.xml,downloaded
116,793,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres793/BILLS-116hres793eh.xml,116_hres793.xml,downloaded
116,801,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres801/BILLS-116hres801eh.xml,116_hres801.xml,exists
116,870,Electing a Member to a certain standing committee of the House of Representatives and ranking a Member on certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres870/BILLS-116hres870eh.xml,116_hres870.xml,downloaded
116,934,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres934/BILLS-116hres934eh.xml,116_hres934.xml,downloaded
116,954,Electing a certain Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres954/BILLS-116hres954eh.xml,116_hres954.xml,downloaded
116,1037,Electing Members to certain standing committees of the House of Representatives and ranking a certain Member on a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres1037/BILLS-116hres1037eh.xml,116_hres1037.xml,downloaded
116,1058,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres1058/BILLS-116hres1058eh.xml,116_hres1058.xml,exists
116,1072,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres1072/BILLS-116hres1072eh.xml,116_hres1072.xml,downloaded
116,1135,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/116/bills/hres1135/BILLS-116hres1135eh.xml,116_hres1135.xml,downloaded
117,9,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres9/BILLS-117hres9eh.xml,117_hres9.xml,exists
117,10,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres10/BILLS-117hres10eh.xml,117_hres10.xml,exists
117,23,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres23/BILLS-117hres23eh.xml,117_hres23.xml,downloaded
117,22,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres22/BILLS-117hres22eh.xml,117_hres22.xml,downloaded
117,36,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres36/BILLS-117hres36eh.xml,117_hres36.xml,exists
117,35,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres35/BILLS-117hres35eh.xml,117_hres35.xml,exists
117,62,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres62/BILLS-117hres62eh.xml,117_hres62.xml,exists
117,63,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres63/BILLS-117hres63eh.xml,117_hres63.xml,exists
117,92,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres92/BILLS-117hres92eh.xml,117_hres92.xml,exists
117,95,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres95/BILLS-117hres95eh.xml,117_hres95.xml,exists
117,111,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres111/BILLS-117hres111eh.xml,117_hres111.xml,exists
117,122,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres122/BILLS-117hres122eh.xml,117_hres122.xml,downloaded
117,146,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres146/BILLS-117hres146eh.xml,117_hres146.xml,exists
117,154,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres154/BILLS-117hres154eh.xml,117_hres154.xml,downloaded
117,244,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres244/BILLS-117hres244eh.xml,117_hres244.xml,downloaded
117,310,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres310/BILLS-117hres310eh.xml,117_hres310.xml,downloaded
117,311,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres311/BILLS-117hres311eh.xml,117_hres311.xml,exists
117,384,Electing certain members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres384/BILLS-117hres384eh.xml,117_hres384.xml,downloaded
117,475,Electing a certain Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres475/BILLS-117hres475eh.xml,117_hres475.xml,downloaded
117,511,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres511/BILLS-117hres511eh.xml,117_hres511.xml,exists
117,602,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres602/BILLS-117hres602eh.xml,117_hres602.xml,exists
117,658,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres658/BILLS-117hres658eh.xml,117_hres658.xml,downloaded
117,825,Electing a certain Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres825/BILLS-117hres825eh.xml,117_hres825.xml,downloaded
117,826,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres826/BILLS-117hres826eh.xml,117_hres826.xml,exists
117,875,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres875/BILLS-117hres875eh.xml,117_hres875.xml,downloaded
117,902,Electing a certain Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres902/BILLS-117hres902eh.xml,117_hres902.xml,downloaded
117,1104,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1104/BILLS-117hres1104eh.xml,117_hres1104.xml,downloaded
117,1103,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1103/BILLS-117hres1103eh.xml,117_hres1103.xml,exists
117,1159,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1159/BILLS-117hres1159eh.xml,117_hres1159.xml,exists
117,1173,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1173/BILLS-117hres1173eh.xml,117_hres1173.xml,exists
117,1197,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1197/BILLS-117hres1197eh.xml,117_hres1197.xml,exists
117,1225,Electing a Member to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1225/BILLS-117hres1225eh.xml,117_hres1225.xml,exists
117,1340,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1340/BILLS-117hres1340eh.xml,117_hres1340.xml,exists
117,1347,Electing certain Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1347/BILLS-117hres1347eh.xml,117_hres1347.xml,downloaded
117,1403,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1403/BILLS-117hres1403eh.xml,117_hres1403.xml,downloaded
117,1471,Electing a certain Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/117/bills/hres1471/BILLS-117hres1471eh.xml,117_hres1471.xml,downloaded
118,15,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres15/BILLS-118hres15eh.xml,118_hres15.xml,exists
118,14,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres14/BILLS-118hres14eh.xml,118_hres14.xml,exists
118,56,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres56/BILLS-118hres56eh.xml,118_hres56.xml,exists
118,57,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres57/BILLS-118hres57eh.xml,118_hres57.xml,exists
118,60,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres60/BILLS-118hres60eh.xml,118_hres60.xml,downloaded
118,70,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres70/BILLS-118hres70eh.xml,118_hres70.xml,exists
118,71,Electing Members to certain standing committees of the House of Representatives and ranking a Member on a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres71/BILLS-118hres71eh.xml,118_hres71.xml,downloaded
118,80,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres80/BILLS-118hres80eh.xml,118_hres80.xml,exists
118,79,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres79/BILLS-118hres79eh.xml,118_hres79.xml,exists
118,87,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres87/BILLS-118hres87eh.xml,118_hres87.xml,exists
118,84,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres84/BILLS-118hres84eh.xml,118_hres84.xml,downloaded
118,102,Electing Members to certain standing committees of the House.,xml,https://www.congress.gov/118/bills/hres102/BILLS-118hres102eh.xml,118_hres102.xml,downloaded
118,103,Electing Members to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres103/BILLS-118hres103eh.xml,118_hres103.xml,downloaded
118,164,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres164/BILLS-118hres164eh.xml,118_hres164.xml,exists
118,179,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres179/BILLS-118hres179eh.xml,118_hres179.xml,exists
118,205,Electing Members to certain standing committees of the House of Representatives and ranking a Member on a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres205/BILLS-118hres205eh.xml,118_hres205.xml,downloaded
118,502,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres502/BILLS-118hres502eh.xml,118_hres502.xml,downloaded
118,704,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres704/BILLS-118hres704eh.xml,118_hres704.xml,downloaded
118,871,Electing a member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres871/BILLS-118hres871eh.xml,118_hres871.xml,downloaded
118,908,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres908/BILLS-118hres908eh.xml,118_hres908.xml,downloaded
118,913,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres913/BILLS-118hres913eh.xml,118_hres913.xml,exists
118,931,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres931/BILLS-118hres931eh.xml,118_hres931.xml,downloaded
118,954,Electing a Member to a certain standing committee for the House of Representatives.,xml,https://www.congress.gov/118/bills/hres954/BILLS-118hres954eh.xml,118_hres954.xml,downloaded
118,999,Electing a Member to a certain standing committee of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres999/BILLS-118hres999eh.xml,118_hres999.xml,downloaded
118,1034,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres1034/BILLS-118hres1034eh.xml,118_hres1034.xml,exists
118,1133,Electing Members to certain standing committees of the House of Representatives.,xml,https://www.congress.gov/118/bills/hres1133/BILLS-118hres1133eh.xml,118_hres1133.xml,exists
