congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,senator_class,party,party_designation,committee_name,committee_code,resolution_rank,roster_snapshot_rank,position,resolution,resolution_date
116,2019-01-09,False,2021-01-02,,C001075,Bill Cassidy,LA,II,R,majority,Committee on Finance,SSFI00,12,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001075,Bill Cassidy,LA,II,R,majority,"Committee on Health, Education, Labor, and Pensions",SSHR00,7,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001075,Bill Cassidy,LA,II,R,majority,Committee on Veterans' Affairs,SSVA00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001088,Christopher A. Coons,DE,II,D,minority,Select Committee on Ethics,SLET00,1,,Vice Chairman,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001088,Christopher A. Coons,DE,II,D,minority,Committee on Appropriations,SSAP00,10,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001088,Christopher A. Coons,DE,II,D,minority,Committee on Foreign Relations,SSFR00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001088,Christopher A. Coons,DE,II,D,minority,Committee on the Judiciary,SSJU00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001088,Christopher A. Coons,DE,II,D,minority,Committee on Small Business and Entrepreneurship,SSSB00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001095,Tom Cotton,AR,II,R,majority,Joint Economic Committee,JSEC00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001095,Tom Cotton,AR,II,R,majority,Select Committee on Intelligence,SLIN00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001095,Tom Cotton,AR,II,R,majority,Committee on Armed Services,SSAS00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001095,Tom Cotton,AR,II,R,majority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001096,Kevin Cramer,ND,I,R,majority,Committee on Armed Services,SSAS00,10,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001096,Kevin Cramer,ND,I,R,majority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,13,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001096,Kevin Cramer,ND,I,R,majority,Committee on the Budget,SSBU00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001096,Kevin Cramer,ND,I,R,majority,Committee on Environment and Public Works,SSEV00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001096,Kevin Cramer,ND,I,R,majority,Committee on Veterans' Affairs,SSVA00,9,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001098,Ted Cruz,TX,I,R,majority,Joint Economic Committee,JSEC00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001098,Ted Cruz,TX,I,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001098,Ted Cruz,TX,I,R,majority,Committee on Foreign Relations,SSFR00,12,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001098,Ted Cruz,TX,I,R,majority,Committee on the Judiciary,SSJU00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,C001113,Catherine Cortez Masto,NV,III,D,minority,Committee on Indian Affairs,SLIA00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001113,Catherine Cortez Masto,NV,III,D,minority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001113,Catherine Cortez Masto,NV,III,D,minority,Committee on Energy and Natural Resources,SSEG00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,C001113,Catherine Cortez Masto,NV,III,D,minority,Committee on Finance,SSFI00,13,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000563,Richard J. Durbin,IL,II,D,minority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000563,Richard J. Durbin,IL,II,D,minority,Committee on Appropriations,SSAP00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000563,Richard J. Durbin,IL,II,D,minority,Committee on the Judiciary,SSJU00,3,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000618,Steve Daines,MT,II,R,majority,Committee on Indian Affairs,SLIA00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,D000618,Steve Daines,MT,II,R,majority,Committee on Appropriations,SSAP00,14,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,D000618,Steve Daines,MT,II,R,majority,Committee on Energy and Natural Resources,SSEG00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,D000618,Steve Daines,MT,II,R,majority,Committee on Finance,SSFI00,14,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,D000622,Tammy Duckworth,IL,III,D,minority,Committee on Armed Services,SSAS00,12,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000622,Tammy Duckworth,IL,III,D,minority,"Committee on Commerce, Science, and Transportation",SSCM00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000622,Tammy Duckworth,IL,III,D,minority,Committee on Environment and Public Works,SSEV00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,D000622,Tammy Duckworth,IL,III,D,minority,Committee on Small Business and Entrepreneurship,SSSB00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,E000285,Michael B. Enzi,WY,II,R,majority,Committee on the Budget,SSBU00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000285,Michael B. Enzi,WY,II,R,majority,Committee on Finance,SSFI00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000285,Michael B. Enzi,WY,II,R,majority,Committee on Homeland Security and Governmental Affairs,SSGA00,7,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000285,Michael B. Enzi,WY,II,R,majority,"Committee on Health, Education, Labor, and Pensions",SSHR00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000295,Joni Ernst,IA,II,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000295,Joni Ernst,IA,II,R,majority,Committee on Armed Services,SSAS00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000295,Joni Ernst,IA,II,R,majority,Committee on Environment and Public Works,SSEV00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000295,Joni Ernst,IA,II,R,majority,Committee on the Judiciary,SSJU00,9,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,E000295,Joni Ernst,IA,II,R,majority,Committee on Small Business and Entrepreneurship,SSSB00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,F000062,Dianne Feinstein,CA,I,D,minority,Select Committee on Intelligence,SLIN00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,F000062,Dianne Feinstein,CA,I,D,minority,Committee on Appropriations,SSAP00,3,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,F000062,Dianne Feinstein,CA,I,D,minority,Committee on the Judiciary,SSJU00,1,,Ranking,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,F000463,Deb Fischer,NE,I,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,F000463,Deb Fischer,NE,I,R,majority,Committee on Armed Services,SSAS00,3,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,F000463,Deb Fischer,NE,I,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000359,Lindsey Graham,SC,II,R,majority,Committee on Appropriations,SSAP00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000359,Lindsey Graham,SC,II,R,majority,Committee on the Budget,SSBU00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000359,Lindsey Graham,SC,II,R,majority,Committee on Foreign Relations,SSFR00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000359,Lindsey Graham,SC,II,R,majority,Committee on the Judiciary,SSJU00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000386,Chuck Grassley,IA,III,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,9,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000386,Chuck Grassley,IA,III,R,majority,Committee on the Budget,SSBU00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000386,Chuck Grassley,IA,III,R,majority,Committee on Finance,SSFI00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000386,Chuck Grassley,IA,III,R,majority,Committee on the Judiciary,SSJU00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000555,Kirsten E. Gillibrand,NY,I,D,minority,Special Committee on Aging,SPAG00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,G000555,Kirsten E. Gillibrand,NY,I,D,minority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,G000555,Kirsten E. Gillibrand,NY,I,D,minority,Committee on Armed Services,SSAS00,3,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,G000555,Kirsten E. Gillibrand,NY,I,D,minority,Committee on Environment and Public Works,SSEV00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,G000562,Cory Gardner,CO,II,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000562,Cory Gardner,CO,II,R,majority,Committee on Energy and Natural Resources,SSEG00,7,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,G000562,Cory Gardner,CO,II,R,majority,Committee on Foreign Relations,SSFR00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001042,Mazie K. Hirono,HI,I,D,minority,Committee on Armed Services,SSAS00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001042,Mazie K. Hirono,HI,I,D,minority,Committee on Energy and Natural Resources,SSEG00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001042,Mazie K. Hirono,HI,I,D,minority,Committee on the Judiciary,SSJU00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001042,Mazie K. Hirono,HI,I,D,minority,Committee on Small Business and Entrepreneurship,SSSB00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001042,Mazie K. Hirono,HI,I,D,minority,Committee on Veterans' Affairs,SSVA00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001046,Martin Heinrich,NM,I,D,minority,Joint Economic Committee,JSEC00,1,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001046,Martin Heinrich,NM,I,D,minority,Select Committee on Intelligence,SLIN00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001046,Martin Heinrich,NM,I,D,minority,Committee on Armed Services,SSAS00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001046,Martin Heinrich,NM,I,D,minority,Committee on Energy and Natural Resources,SSEG00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001061,John Hoeven,ND,III,R,majority,Committee on Indian Affairs,SLIA00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001061,John Hoeven,ND,III,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001061,John Hoeven,ND,III,R,majority,Committee on Appropriations,SSAP00,9,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001061,John Hoeven,ND,III,R,majority,Committee on Energy and Natural Resources,SSEG00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001075,Kamala D. Harris,CA,III,D,minority,Select Committee on Intelligence,SLIN00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001075,Kamala D. Harris,CA,III,D,minority,Committee on the Budget,SSBU00,10,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001075,Kamala D. Harris,CA,III,D,minority,Committee on Homeland Security and Governmental Affairs,SSGA00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001075,Kamala D. Harris,CA,III,D,minority,Committee on the Judiciary,SSJU00,10,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001076,Margaret Wood Hassan,NH,III,D,minority,Joint Economic Committee,JSEC00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001076,Margaret Wood Hassan,NH,III,D,minority,Committee on Finance,SSFI00,12,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001076,Margaret Wood Hassan,NH,III,D,minority,Committee on Homeland Security and Governmental Affairs,SSGA00,3,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001076,Margaret Wood Hassan,NH,III,D,minority,"Committee on Health, Education, Labor, and Pensions",SSHR00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,H001079,Cindy Hyde-Smith,MS,II,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001079,Cindy Hyde-Smith,MS,II,R,majority,Committee on Appropriations,SSAP00,13,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001079,Cindy Hyde-Smith,MS,II,R,majority,Committee on Energy and Natural Resources,SSEG00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001089,Josh Hawley,MO,I,R,majority,Special Committee on Aging,SPAG00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001089,Josh Hawley,MO,I,R,majority,Committee on Armed Services,SSAS00,14,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001089,Josh Hawley,MO,I,R,majority,Committee on Homeland Security and Governmental Affairs,SSGA00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001089,Josh Hawley,MO,I,R,majority,Committee on the Judiciary,SSJU00,7,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,H001089,Josh Hawley,MO,I,R,majority,Committee on Small Business and Entrepreneurship,SSSB00,10,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,I000024,James M. Inhofe,OK,II,R,majority,Committee on Armed Services,SSAS00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,I000024,James M. Inhofe,OK,II,R,majority,Committee on Environment and Public Works,SSEV00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,I000024,James M. Inhofe,OK,II,R,majority,Committee on Small Business and Entrepreneurship,SSSB00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2019-12-31,resigned,I000055,Johnny Isakson,GA,III,R,majority,Committee on Finance,SSFI00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2019-12-31,resigned,I000055,Johnny Isakson,GA,III,R,majority,Committee on Veterans' Affairs,SSVA00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,J000293,Ron Johnson,WI,III,R,majority,Committee on the Budget,SSBU00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,J000293,Ron Johnson,WI,III,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,12,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,J000293,Ron Johnson,WI,III,R,majority,Committee on Foreign Relations,SSFR00,3,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,J000293,Ron Johnson,WI,III,R,majority,Committee on Homeland Security and Governmental Affairs,SSGA00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,J000300,Doug Jones,AL,II,D,minority,Special Committee on Aging,SPAG00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,J000300,Doug Jones,AL,II,D,minority,Committee on Armed Services,SSAS00,13,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,J000300,Doug Jones,AL,II,D,minority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,10,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,J000300,Doug Jones,AL,II,D,minority,"Committee on Health, Education, Labor, and Pensions",SSHR00,10,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000367,Amy Klobuchar,MN,I,D,minority,Joint Economic Committee,JSEC00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000367,Amy Klobuchar,MN,I,D,minority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000367,Amy Klobuchar,MN,I,D,minority,"Committee on Commerce, Science, and Transportation",SSCM00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000367,Amy Klobuchar,MN,I,D,minority,Committee on the Judiciary,SSJU00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000383,"Angus S., Jr. King",ME,I,D,minority,Select Committee on Intelligence,SLIN00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000383,"Angus S., Jr. King",ME,I,D,minority,Committee on Armed Services,SSAS00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000383,"Angus S., Jr. King",ME,I,D,minority,Committee on Energy and Natural Resources,SSEG00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000384,Tim Kaine,VA,I,D,minority,Committee on Armed Services,SSAS00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000384,Tim Kaine,VA,I,D,minority,Committee on the Budget,SSBU00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000384,Tim Kaine,VA,I,D,minority,Committee on Foreign Relations,SSFR00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000384,Tim Kaine,VA,I,D,minority,"Committee on Health, Education, Labor, and Pensions",SSHR00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,K000393,John Kennedy,LA,III,R,majority,Committee on Appropriations,SSAP00,12,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,K000393,John Kennedy,LA,III,R,majority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,10,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,K000393,John Kennedy,LA,III,R,majority,Committee on the Budget,SSBU00,10,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,K000393,John Kennedy,LA,III,R,majority,Committee on the Judiciary,SSJU00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,K000393,John Kennedy,LA,III,R,majority,Committee on Small Business and Entrepreneurship,SSSB00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000174,Patrick J. Leahy,VT,III,D,minority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,L000174,Patrick J. Leahy,VT,III,D,minority,Committee on Appropriations,SSAP00,1,,Ranking,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,L000174,Patrick J. Leahy,VT,III,D,minority,Committee on the Judiciary,SSJU00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,L000575,James Lankford,OK,III,R,majority,Committee on Indian Affairs,SLIA00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000575,James Lankford,OK,III,R,majority,Committee on Appropriations,SSAP00,16,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000575,James Lankford,OK,III,R,majority,Committee on Finance,SSFI00,13,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000575,James Lankford,OK,III,R,majority,Committee on Homeland Security and Governmental Affairs,SSGA00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000577,Mike Lee,UT,III,R,majority,Joint Economic Committee,JSEC00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000577,Mike Lee,UT,III,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,11,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000577,Mike Lee,UT,III,R,majority,Committee on Energy and Natural Resources,SSEG00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,L000577,Mike Lee,UT,III,R,majority,Committee on the Judiciary,SSJU00,4,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000133,Edward J. Markey,MA,II,D,minority,"Committee on Commerce, Science, and Transportation",SSCM00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000133,Edward J. Markey,MA,II,D,minority,Committee on Environment and Public Works,SSEV00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000133,Edward J. Markey,MA,II,D,minority,Committee on Foreign Relations,SSFR00,8,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000133,Edward J. Markey,MA,II,D,minority,Committee on Small Business and Entrepreneurship,SSSB00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000355,Mitch McConnell,KY,II,R,majority,"Committee on Agriculture, Nutrition, and Forestry",SSAF00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000355,Mitch McConnell,KY,II,R,majority,Committee on Appropriations,SSAP00,2,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000639,Robert Menendez,NJ,I,D,minority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,3,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000639,Robert Menendez,NJ,I,D,minority,Committee on Finance,SSFI00,4,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000639,Robert Menendez,NJ,I,D,minority,Committee on Foreign Relations,SSFR00,1,,Ranking,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M000934,Jerry Moran,KS,III,R,majority,Committee on Indian Affairs,SLIA00,7,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000934,Jerry Moran,KS,III,R,majority,Committee on Appropriations,SSAP00,8,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000934,Jerry Moran,KS,III,R,majority,"Committee on Banking, Housing, and Urban Affairs",SSBK00,12,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000934,Jerry Moran,KS,III,R,majority,"Committee on Commerce, Science, and Transportation",SSCM00,6,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M000934,Jerry Moran,KS,III,R,majority,Committee on Veterans' Affairs,SSVA00,2,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M001111,Patty Murray,WA,III,D,minority,Committee on Appropriations,SSAP00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001111,Patty Murray,WA,III,D,minority,Committee on the Budget,SSBU00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001111,Patty Murray,WA,III,D,minority,"Committee on Health, Education, Labor, and Pensions",SSHR00,1,,Ranking,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001111,Patty Murray,WA,III,D,minority,Committee on Veterans' Affairs,SSVA00,2,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001153,Lisa Murkowski,AK,III,R,majority,Committee on Indian Affairs,SLIA00,3,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M001153,Lisa Murkowski,AK,III,R,majority,Committee on Appropriations,SSAP00,5,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M001153,Lisa Murkowski,AK,III,R,majority,Committee on Energy and Natural Resources,SSEG00,1,,Chairman,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M001153,Lisa Murkowski,AK,III,R,majority,"Committee on Health, Education, Labor, and Pensions",SSHR00,9,,Member,S.Res.12,2019-01-09
116,2019-01-09,False,2021-01-02,,M001169,Christopher Murphy,CT,I,D,minority,Committee on Appropriations,SSAP00,13,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001169,Christopher Murphy,CT,I,D,minority,Committee on Foreign Relations,SSFR00,6,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001169,Christopher Murphy,CT,I,D,minority,"Committee on Health, Education, Labor, and Pensions",SSHR00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001176,Jeff Merkley,OR,II,D,minority,Committee on Appropriations,SSAP00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001176,Jeff Merkley,OR,II,D,minority,Committee on the Budget,SSBU00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001176,Jeff Merkley,OR,II,D,minority,Committee on Environment and Public Works,SSEV00,5,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001176,Jeff Merkley,OR,II,D,minority,Committee on Foreign Relations,SSFR00,9,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001183,"Joe, III Manchin",WV,I,D,minority,Committee on Appropriations,SSAP00,14,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001183,"Joe, III Manchin",WV,I,D,minority,Committee on Armed Services,SSAS00,11,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001183,"Joe, III Manchin",WV,I,D,minority,Committee on Energy and Natural Resources,SSEG00,1,,Ranking,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001183,"Joe, III Manchin",WV,I,D,minority,Committee on Veterans' Affairs,SSVA00,7,,Member,S.Res.13,2019-01-09
116,2019-01-09,False,2021-01-02,,M001197,Martha McSally,AZ,III,R,majority,Committee on Indian Affairs,SLIA00,6,,Member,S.Res.12,2019-01-09
