congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
114,2015-01-13,False,2017-01-03,,L000580,Michelle Lujan Grisham,NM,1,D,Agriculture,AG00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000580,Michelle Lujan Grisham,NM,1,D,Budget,BU00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000581,Brenda L. Lawrence,MI,14,D,Oversight and Government Reform,GO00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000582,Ted Lieu,CA,36,D,Budget,BU00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000583,Barry Loudermilk,GA,11,R,Homeland Security,HM00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000583,Barry Loudermilk,GA,11,R,"Science, Space, and Technology",SY00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,L000584,Mia B. Love,UT,4,R,Financial Services,BA00,32,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000087,Carolyn B. Maloney,NY,12,D,Oversight and Government Reform,GO00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000312,James P. McGovern,MA,2,D,Agriculture,AG00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000404,Jim McDermott,WA,7,D,Budget,BU00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000689,John L. Mica,FL,7,R,Oversight and Government Reform,GO00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M000689,John L. Mica,FL,7,R,Transportation and Infrastructure,PW00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001137,Gregory W. Meeks,NY,5,D,Foreign Affairs,FA00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001144,Jeff Miller,FL,1,R,Armed Services,AS00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001150,Candice S. Miller,MI,10,R,Homeland Security,HM00,4,Vice Chair,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001150,Candice S. Miller,MI,10,R,Transportation and Infrastructure,PW00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001151,Tim Murphy,PA,18,R,Energy and Commerce,IF00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001156,Patrick T. McHenry,NC,10,R,Financial Services,BA00,6,Vice Chairman,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001157,Michael T. McCaul,TX,10,R,Foreign Affairs,FA00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001157,Michael T. McCaul,TX,10,R,"Science, Space, and Technology",SY00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001158,Kenny Marchant,TX,24,R,Ways and Means,WM00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001159,Cathy McMorris Rodgers,WA,5,R,Energy and Commerce,IF00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001160,Gwen Moore,WI,4,D,Budget,BU00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001177,Tom McClintock,CA,5,R,Natural Resources,II00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001179,Tom Marino,PA,12,R,Foreign Affairs,FA00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001179,Tom Marino,PA,12,R,Homeland Security,HM00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001179,Tom Marino,PA,12,R,Judiciary,JU00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001180,David B. McKinley,WV,1,R,Energy and Commerce,IF00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001181,Patrick Meehan,PA,7,R,Ways and Means,WM00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001182,Mick Mulvaney,SC,5,R,Financial Services,BA00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001182,Mick Mulvaney,SC,5,R,Oversight and Government Reform,GO00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001184,Thomas Massie,KY,4,R,Oversight and Government Reform,GO00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001184,Thomas Massie,KY,4,R,Transportation and Infrastructure,PW00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001184,Thomas Massie,KY,4,R,"Science, Space, and Technology",SY00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001185,Sean Patrick Maloney,NY,18,D,Agriculture,AG00,12,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001185,Sean Patrick Maloney,NY,18,D,Transportation and Infrastructure,PW00,19,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001187,Mark Meadows,NC,11,R,Foreign Affairs,FA00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001187,Mark Meadows,NC,11,R,Oversight and Government Reform,GO00,13,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001187,Mark Meadows,NC,11,R,Transportation and Infrastructure,PW00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001188,Grace Meng,NY,6,D,Foreign Affairs,FA00,13,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001188,Grace Meng,NY,6,D,Small Business,SM00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001189,Luke Messer,IN,6,R,Financial Services,BA00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001189,Luke Messer,IN,6,R,Education and the Workforce,ED00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001190,Markwayne Mullin,OK,2,R,Energy and Commerce,IF00,27,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001193,Thomas MacArthur,NJ,3,R,Armed Services,AS00,35,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001193,Thomas MacArthur,NJ,3,R,Natural Resources,II00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001194,John R. Moolenaar,MI,2,R,Agriculture,AG00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001194,John R. Moolenaar,MI,2,R,"Science, Space, and Technology",SY00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001195,Alexander X. Mooney,WV,2,R,Natural Resources,II00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001196,Seth Moulton,MA,6,D,Armed Services,AS00,25,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001197,Martha McSally,AZ,2,R,Armed Services,AS00,33,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,M001197,Martha McSally,AZ,2,R,Homeland Security,HM00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000002,Jerrold Nadler,NY,12,D,Judiciary,JU00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000002,Jerrold Nadler,NY,12,D,Transportation and Infrastructure,PW00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000127,Richard M. Nolan,MN,8,D,Agriculture,AG00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000127,Richard M. Nolan,MN,8,D,Transportation and Infrastructure,PW00,16,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000147,Eleanor Holmes Norton,DC,Delegate,D,Oversight and Government Reform,GO00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000147,Eleanor Holmes Norton,DC,Delegate,D,Transportation and Infrastructure,PW00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000179,Grace F. Napolitano,CA,31,D,Natural Resources,II00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000179,Grace F. Napolitano,CA,31,D,Transportation and Infrastructure,PW00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000181,Devin Nunes,CA,22,R,Ways and Means,WM00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000182,Randy Neugebauer,TX,19,R,Agriculture,AG00,4,Vice Chairman,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000182,Randy Neugebauer,TX,19,R,Financial Services,BA00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000182,Randy Neugebauer,TX,19,R,"Science, Space, and Technology",SY00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000184,Kristi L. Noem,SD,At Large,R,Ways and Means,WM00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000185,Richard B. Nugent,FL,11,R,Armed Services,AS00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000188,Donald Norcross,NJ,1,D,Armed Services,AS00,20,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000189,Dan Newhouse,WA,4,R,Agriculture,AG00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,N000189,Dan Newhouse,WA,4,R,Natural Resources,II00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2015-09-25,,N000189,Dan Newhouse,WA,4,R,"Science, Space, and Technology",SY00,19,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 139, p. H6256",2015-09-25
114,2015-01-13,False,2017-01-03,,O000168,Pete Olson,TX,22,R,Energy and Commerce,IF00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,O000170,Beto O'Rourke,TX,16,D,Armed Services,AS00,19,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,O000170,Beto O'Rourke,TX,16,D,Veterans' Affairs,VR00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000096,"Bill Pascrell, Jr.",NJ,9,D,Budget,BU00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000373,Joseph R. Pitts,PA,16,R,Energy and Commerce,IF00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000588,Stevan Pearce,NM,2,R,Financial Services,BA00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000591,Tom Price,GA,6,R,Ways and Means,WM00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000592,Ted Poe,TX,2,R,Foreign Affairs,FA00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000592,Ted Poe,TX,2,R,Judiciary,JU00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000594,Erik Paulsen,MN,3,R,Ways and Means,WM00,13,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000596,Pedro R. Pierluisi,PR,Resident Commissioner,D,Natural Resources,II00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000596,Pedro R. Pierluisi,PR,Resident Commissioner,D,Judiciary,JU00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000598,Jared Polis,CO,2,D,Education and the Workforce,ED00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000599,Bill Posey,FL,8,R,Financial Services,BA00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000599,Bill Posey,FL,8,R,"Science, Space, and Technology",SY00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2015-06-10,,P000601,Steven M. Palazzo,MS,4,R,"Science, Space, and Technology",SY00,6,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 92, p. H4015",2015-06-10
114,2015-01-13,False,2017-01-03,,P000602,Mike Pompeo,KS,4,R,Energy and Commerce,IF00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000604,"Donald M. Payne, Jr.",NJ,10,D,Homeland Security,HM00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000604,"Donald M. Payne, Jr.",NJ,10,D,Small Business,SM00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000605,Scott Perry,PA,10,R,Foreign Affairs,FA00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000605,Scott Perry,PA,10,R,Homeland Security,HM00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000605,Scott Perry,PA,10,R,Transportation and Infrastructure,PW00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000606,Robert Pittenger,NC,9,R,Financial Services,BA00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000607,Mark Pocan,WI,2,D,Budget,BU00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000607,Mark Pocan,WI,2,D,Education and the Workforce,ED00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000608,Scott H. Peters,CA,50,D,Armed Services,AS00,15,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000608,Scott H. Peters,CA,50,D,Judiciary,JU00,15,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000609,Gary J. Palmer,AL,6,R,Oversight and Government Reform,GO00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000609,Gary J. Palmer,AL,6,R,"Science, Space, and Technology",SY00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000610,Stacey E. Plaskett,VI,Delegate,D,Agriculture,AG00,15,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,P000611,Bruce Poliquin,ME,2,R,Financial Services,BA00,31,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000409,Dana Rohrabacher,CA,48,R,Foreign Affairs,FA00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000409,Dana Rohrabacher,CA,48,R,"Science, Space, and Technology",SY00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000435,Ileana Ros-Lehtinen,FL,27,R,Foreign Affairs,FA00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000487,Edward R. Royce,CA,39,R,Financial Services,BA00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000575,Mike Rogers,AL,3,R,Agriculture,AG00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000575,Mike Rogers,AL,3,R,Armed Services,AS00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000575,Mike Rogers,AL,3,R,Homeland Security,HM00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000577,Tim Ryan,OH,13,D,Budget,BU00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000578,David G. Reichert,WA,8,R,Ways and Means,WM00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000580,Peter J. Roskam,IL,6,R,Ways and Means,WM00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000582,David P. Roe,TN,1,R,Education and the Workforce,ED00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000582,David P. Roe,TN,1,R,Veterans' Affairs,VR00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000583,Thomas J. Rooney,FL,17,R,Appropriations,AP00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000585,Tom Reed,NY,23,R,Ways and Means,WM00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000586,James B. Renacci,OH,16,R,Ways and Means,WM00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000587,Reid J. Ribble,WI,8,R,Foreign Affairs,FA00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000587,Reid J. Ribble,WI,8,R,Transportation and Infrastructure,PW00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000588,Cedric L. Richmond,LA,2,D,Homeland Security,HM00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000588,Cedric L. Richmond,LA,2,D,Judiciary,JU00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000589,E. Scott Rigell,VA,2,R,Appropriations,AP00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000591,Martha Roby,AL,2,R,Appropriations,AP00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000592,Todd Rokita,IN,4,R,Education and the Workforce,ED00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000592,Todd Rokita,IN,4,R,Transportation and Infrastructure,PW00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000593,Dennis A. Ross,FL,15,R,Financial Services,BA00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2015-11-05,,R000597,Tom Rice,SC,7,R,Transportation and Infrastructure,PW00,17,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 165, p. H8136",2015-11-05
114,2015-01-13,False,2017-01-03,,R000597,Tom Rice,SC,7,R,Small Business,SM00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000598,Keith J. Rothfus,PA,12,R,Financial Services,BA00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000599,Raul Ruiz,CA,25,D,Natural Resources,II00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000599,Raul Ruiz,CA,25,D,Veterans' Affairs,VR00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000600,Aumua Amata Coleman Radewagen,AS,Delegate,R,Natural Resources,II00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000600,Aumua Amata Coleman Radewagen,AS,Delegate,R,Small Business,SM00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000600,Aumua Amata Coleman Radewagen,AS,Delegate,R,Veterans' Affairs,VR00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000601,John Ratcliffe,TX,4,R,Homeland Security,HM00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000601,John Ratcliffe,TX,4,R,Judiciary,JU00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000602,Kathleen M. Rice,NY,4,D,Homeland Security,HM00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000603,David Rouzer,NC,7,R,Agriculture,AG00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000603,David Rouzer,NC,7,R,Transportation and Infrastructure,PW00,32,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000604,Steve Russell,OK,5,R,Education and the Workforce,ED00,18,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,R000604,Steve Russell,OK,5,R,Oversight and Government Reform,GO00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000018,Matt Salmon,AZ,5,R,Education and the Workforce,ED00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000018,Matt Salmon,AZ,5,R,Foreign Affairs,FA00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000030,Loretta Sanchez,CA,46,D,Armed Services,AS00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000030,Loretta Sanchez,CA,46,D,Homeland Security,HM00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000051,Mark Sanford,SC,1,R,Transportation and Infrastructure,PW00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000244,"F. James Sensenbrenner, Jr.",WI,5,R,Judiciary,JU00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000244,"F. James Sensenbrenner, Jr.",WI,5,R,"Science, Space, and Technology",SY00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000344,Brad Sherman,CA,32,D,Foreign Affairs,FA00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000364,John Shimkus,IL,15,R,Energy and Commerce,IF00,3,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000522,Christopher H. Smith,NJ,4,R,Foreign Affairs,FA00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000583,Lamar Smith,TX,21,R,Homeland Security,HM00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S000583,Lamar Smith,TX,21,R,Judiciary,JU00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001148,Michael K. Simpson,ID,2,R,Appropriations,AP00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001154,Bill Shuster,PA,9,R,Armed Services,AS00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001156,Linda T. Sánchez,CA,38,D,Ethics,SO00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001157,David Scott,GA,13,D,Agriculture,AG00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001165,Albio Sires,NJ,8,D,Foreign Affairs,FA00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001165,Albio Sires,NJ,8,D,Transportation and Infrastructure,PW00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001172,Adrian Smith,NE,3,R,Ways and Means,WM00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001175,Jackie Speier,CA,14,D,Armed Services,AS00,12,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001176,Steve Scalise,LA,1,R,Energy and Commerce,IF00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001177,Gregorio Kilili Camacho Sablan,MP,Delegate,D,Education and the Workforce,ED00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001177,Gregorio Kilili Camacho Sablan,MP,Delegate,D,Natural Resources,II00,4,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001183,David Schweikert,AZ,1,R,Financial Services,BA00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001187,Steve Stivers,OH,15,R,Financial Services,BA00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001188,Marlin A. Stutzman,IN,3,R,Financial Services,BA00,17,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001189,Austin Scott,GA,8,R,Agriculture,AG00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001189,Austin Scott,GA,8,R,Armed Services,AS00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001192,Chris Stewart,UT,2,R,Appropriations,AP00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001193,Eric Swalwell,CA,14,D,"Science, Space, and Technology",SY00,6,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001195,Jason Smith,MO,8,R,Ways and Means,WM00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001196,Elise M. Stefanik,NY,21,R,Armed Services,AS00,32,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,S001196,Elise M. Stefanik,NY,21,R,Education and the Workforce,ED00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000462,Patrick J. Tiberi,OH,12,R,Ways and Means,WM00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000463,Michael R. Turner,OH,10,R,Armed Services,AS00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000463,Michael R. Turner,OH,10,R,Oversight and Government Reform,GO00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000465,Niki Tsongas,MA,3,D,Armed Services,AS00,9,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000465,Niki Tsongas,MA,3,D,Natural Resources,II00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15,R,Agriculture,AG00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15,R,Education and the Workforce,ED00,5,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000467,Glenn Thompson,PA,15,R,Natural Resources,II00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000468,Dina Titus,NV,1,D,Transportation and Infrastructure,PW00,18,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000468,Dina Titus,NV,1,D,Veterans' Affairs,VR00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000470,Scott R. Tipton,CO,3,R,Financial Services,BA00,29,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000472,Mark Takano,CA,39,D,Education and the Workforce,ED00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000472,Mark Takano,CA,39,D,Veterans' Affairs,VR00,1,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2016-07-20,died,T000473,Mark Takai,HI,1,D,Armed Services,AS00,22,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000474,Norma J. Torres,CA,35,D,Homeland Security,HM00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000475,David A. Trott,MI,11,R,Foreign Affairs,FA00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,T000475,David A. Trott,MI,11,R,Judiciary,JU00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000129,David G. Valadao,CA,22,R,Appropriations,AP00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000131,Marc A. Veasey,TX,33,D,Armed Services,AS00,16,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000131,Marc A. Veasey,TX,33,D,"Science, Space, and Technology",SY00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000132,Filemon Vela,TX,34,D,Agriculture,AG00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,V000132,Filemon Vela,TX,34,D,Homeland Security,HM00,8,,H.Res.30,2015-01-13,,
